id,genre,track_name,artist_name,valence,energy,label
4IaQUqyZKUgQZn4Z9R2VzN,piano,Poemusic,Yiruma,0.0852,0.117,2
0S5VcAlmDYhEQmeSkkQHNM,pop,Maps,Maroon 5,0.879,0.713,0
1uDjaezEbalGyGnuH80zDK,pop,Who Do You Love?,YG,0.146,0.415,2
08bNPGLD8AhKpnnERrAc6G,pop,FRIENDS,Marshmello,0.534,0.88,3
7py16W5fWYLFFS6BElKAjn,pop,Tears (feat. Louisa Johnson),Clean Bandit,0.298,0.77,1
1CwNogTShsnsn1C8UhRmYX,pop,Rise,Katy Perry,0.442,0.639,1
6n4U3TlzUGhdSFbUUhTvLP,pop,Walk It Talk It,Migos,0.395,0.633,1
4q6dqyGM25sKFU8nYAGRe4,pop,Show Me (feat. Chris Brown),Kid Ink,0.663,0.508,3
67WTwafOMgegV6ABnBQxcE,pop,Some Nights,fun.,0.392,0.738,1
26rdOwwjC2UnweK3xeS58u,pop,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,0.69,0.827,3
2hnxrRNzF74mdDzpQZQukQ,pop,There's No Way (feat. Julia Michaels),Lauv,0.374,0.625,1
74JdR9aXE6I74oS1BVRsvb,pop-film,O-o-h Child,The Five Stairsteps,0.664,0.754,3
225xvV8r1yKMHErSWivnow,pop-film,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,0.138,0.662,2
15MJ5NThPjj6xhPcts8MiY,pop-film,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,0.547,0.719,3
5dFqowVxvN2l3IgxVnJf3C,pop-film,Bustin' Surfboards - Single Version,The Tornados,0.69,0.868,3
3dAy4jvPtlFQvJmuJMYBdU,pop-film,Magic Carpet Ride,Bedlam,0.531,0.887,3
7Mz9qPB9hp1rXBgXvrVAST,pop-film,We Don't Need Another Hero (Thunderdome),Tina Turner,0.713,0.674,3
5jTGFXKYYwiDqFUY3vtx1f,pop-film,Disco Inferno (Re-Recorded) - Single,The Trammps,0.962,0.829,0
2KH16WveTQWT6KOG9Rg6e2,pop-film,Eye of the Tiger,Survivor,0.548,0.599,3
2hHS6EOix0FLXjHng8xTTn,pop-film,From Rusholme With Love,Mint Royale,0.628,0.868,3
5titCb5GJK8kMLa0Le9BFC,pop-film,Oh Yeah (Made Famous by Yello) (as heard in Ferris Bueller's Day Off),Ferris Bueller,0.587,0.775,3
1oF04udhVMOHyCjpkHMXSb,post-dubstep,Ready Set Loop,SBTRKT,0.255,0.724,2
6dSYGy5loO93tioacCqJiy,post-dubstep,Gold Or Soul,Hyetal,0.498,0.701,3
2YUWWb5GKuKFdpwqu6Dytp,post-dubstep,Open,Robot Koch,0.128,0.585,2
0Vq6pxaRdJRSJixxpoLkaJ,post-dubstep,Searching,Om Unit,0.427,0.666,1
2QRHhcVZTaQ5VL129352Pt,post-dubstep,'Waterways',Clubroot,0.0577,0.422,2
5soJ1xmFuKdQT3GIQvgnVF,post-dubstep,Fine Objects,Eskamon,0.618,0.527,3
40fTADKIvlA8Kjj6OE10nl,post-dubstep,Filmstrip,Ackryte,0.758,0.493,0
3bRjYlncvn6otQSXJPe2IV,post-dubstep,Pascal's Chorus,Fantastic Mr Fox,0.363,0.659,1
4D02OfWPNqwMvi6qvJhlgZ,post-dubstep,Aidys Girl Is a Computer,Darkstar,0.146,0.706,2
2oD5tWthJeEu2ogAPGDBfJ,post-dubstep,Ghost Ship,TMSV,0.583,0.875,3
6bKLaQjdWeI9Gxl8xvLusb,power-pop,She's So Young,The Pursuit Of Happiness,0.921,0.697,0
3Wx2PmihPLEeG9Fwk5Klf8,power-pop,Unsound Killer,Motors,0.664,0.919,3
4kyCNWkOurRqOs8hEpuWq0,power-pop,Messing With My Head,Tinted Windows,0.555,0.908,3
7HOdMJmblAWIJbnsqMmhzZ,power-pop,Jeez Louise,Zumpano,0.535,0.871,3
7FmBhtemJEd7hnWtqtufqt,power-pop,The Soul Of A Child,Jules Shear,0.411,0.573,1
0V7oNGTXb8yLaMaLRnCpPR,power-pop,All at Once,The Orange Peels,0.798,0.824,0
7oAoo8ZZsJbPvMnHNmNF5G,power-pop,Soul D.C.,The Loud Family,0.647,0.792,3
1Y0gvY33NZLqwKlWV3Dah9,power-pop,Original Love,The Feelies,0.728,0.718,3
4Vb8fzZfCOI351qz1g0ExT,power-pop,Teacher Teacher,Rockpile,0.92,0.777,0
3Ib3SJV8ZXuLvDiDb2w1As,power-pop,Runaway Train,Soul Asylum,0.53,0.714,3
1RLqKgssDdfcIe2QPJC6hD,progressive-house,Ordinary People - Original Mix,Sultan,0.363,0.749,1
7hKq7toQZbJzsMi0F92jo5,progressive-house,Arguru,deadmau5,0.289,0.521,1
1SS2ByUiCLAqfumWNClWKA,progressive-house,Halo,Dirty South & Deniz Koyu,0.468,0.839,1
1S2rGPTENgWkaI5wUTlPvR,progressive-house,Like Home - Dannic Remix,Nicky Romero,0.262,0.837,1
7ee1qcg8KKsAXm2dwyi6Ig,progressive-house,Lionhearted - Arty Remix,Porter Robinson,0.236,0.82,2
41Q5LiYadV8RKJKJlCBQaB,progressive-house,Riff - Original Mix,Sander van Doorn,0.0358,0.643,2
0FgfmsHUeWpOiHIcddnxF8,progressive-house,Booyah (feat. We Are Loud & Sonny Wilson) - Radio Edit,Showtek,0.266,0.917,1
73TU1voolT9RHWGLOHyM0J,progressive-house,Titanium (feat. Sia) - Alesso Remix,David Guetta,0.13,0.652,2
4sKxpfxfS5AdVczPBtv4QX,progressive-house,Bigfoot - Original Mix,W&W,0.159,0.887,2
2Xux2PBtU9HjFTFMVoJxq9,progressive-house,Now Or Never - Original Mix,Tritonal,0.371,0.862,1
5aYmfw9WwFByWqWmaYSWP1,psych-rock,Equus October,Earthless,0.0612,0.582,2
15mXaLfZH1RtbfwlB6Tn7J,psych-rock,Beyond the Fields We Know,Dead Meadow,0.427,0.525,1
45ljxg391nmZI4T6UFVvGt,psych-rock,Don't Run Our Hearts Around,Black Mountain,0.244,0.495,2
2gCf9PqIvpKbxwfJMBWwbn,psych-rock,Brain Damage - 2011 Remastered Version,Pink Floyd,0.207,0.265,2
0JRBZ5RZGLhZKUoDIgaxQc,psych-rock,Amidinine,Bombino,0.699,0.862,3
1XrWUwwVWGLxgMQO8sXs7f,psych-rock,Nosebleed Sun,The Growlers,0.735,0.48,0
42mgXlymFQgbq0eAz4ciN6,psych-rock,At the Gates,Night Beats,0.463,0.875,1
2CIeJ8aHb9Uc8X0f1lPZlN,psych-rock,Flare,Boris,0.148,0.868,2
1Jng9apL2SUnm2NZClCDab,psych-rock,Doves,The Black Angels,0.303,0.812,1
45ZhN4Yzv2eLVPAWBJsJmC,psych-rock,Test Of Time,Temples,0.616,0.76,3
0C71NJD4BhvPopTwI7a8KV,punk,Seven Years,Saosin,0.223,0.941,2
2C7oYO3btobMF8pfTVwdlR,punk,Wasted Words,Death By Stereo,0.333,0.944,1
52naKXTrKXXEHDm9GNDZTT,punk,Homewreck Sick,The Second After,0.234,0.976,2
1T5Y4J89qGF3dddKK39ybT,punk,Glasses Up,Grenadiers,0.718,0.919,3
7wLBPjReJhdkFtrGHgUcxG,punk,Blank Generation,Richard Hell,0.637,0.85,3
7bvrzWzYGld77z5gvEiNSm,punk,A Mirage of Safety,Mute,0.36,0.987,1
79ELyIjJyZNuuy1U0pXYBY,punk,Colder,Rival Town,0.533,0.922,3
5XMGg9HqB6y2PaWuNYXGzP,punk,Candle Wax,Sincere Engineer,0.634,0.918,3
4wAHQLo4KEb32p0atCrEcm,punk,Everready,H2O,0.548,0.944,3
6SJ1hWFVBIiUgGgHKvwXCQ,punk,Sell Out,Reel Big Fish,0.947,0.87,0
4Tmjp1YE4ZVw2FFMizCnCe,punk-rock,"Dammit, I Changed Again",The Offspring,0.612,0.944,3
390SemxFYgPZ3FfGVqiIqt,punk-rock,Waiting,Green Day,0.659,0.834,3
3imITUqEhkebNbOoS1yrWm,punk-rock,All I Want,A Day To Remember,0.207,0.981,2
3GfOAdcoc3X5GPiiXmpBjK,punk-rock,Song 2,Blur,0.855,0.709,0
6AZifppDJay8tbYaFcBqzf,punk-rock,"So Long, and Thanks for All the Booze",All Time Low,0.626,0.983,3
1KjpwlvyvXUJd1JZpHTTCa,punk-rock,Anthem Part Two,blink-182,0.549,0.94,3
0jZYHRJ5e57SmJpA22IE9j,punk-rock,Just the Way You Are,Pierce The Veil,0.323,0.925,1
7JcB1XSpmlULBSvnEis6Fc,punk-rock,With Me,Sum 41,0.109,0.852,2
63L9AjBDN3SOMbJlBkFqiZ,punk-rock,Careful,Paramore,0.607,0.945,3
0v9JiebCBHgxQYxPFUHtj5,punk-rock,Mutt,blink-182,0.767,0.931,0
5GjisoOfsN8qagrax01T4y,r-n-b,Wanna Be,The Internet,0.445,0.41,1
6GXe7h7e3VTbRp8sQ7GLv6,r-n-b,Can't Wait,Jill Scott,0.607,0.572,3
2aksifNn5ph8igDOkPBA02,r-n-b,Love On The Brain,Rihanna,0.378,0.637,1
17jeLyQcEUmKv3MXeEo79k,r-n-b,"Smile (Living My Best Life) (feat. Snoop Dogg, Ball Greezy & Midnight Star)",Lil Duval,0.427,0.727,1
5H6Ldk7aVrIlGU9OHNalXp,r-n-b,u down?,Bobby V.,0.539,0.667,3
0EHR9OObFtjlhQB8wSt1m7,r-n-b,Mrs. Officer,Lil Wayne,0.947,0.553,0
22iOO39QpOuEE9Igz2PxyG,r-n-b,Lovers & Friends,Lil Jon,0.496,0.49,3
6ICb2Ew5SwF4gLk23OvYjB,r-n-b,Imagination,Eric Bellinger,0.197,0.344,2
2aBxt229cbLDOvtL7Xbb9x,r-n-b,Always Be My Baby,Mariah Carey,0.487,0.531,1
4xzhlulgIL4yFEAR9EjHkR,r-n-b,My Love Is Your Love,Whitney Houston,0.465,0.47,1
1WGZ2aP5SnBPjaEDg2pVDd,rainy-day,Pale Blue Eyes,The Velvet Underground,0.363,0.119,1
0p6GeAWS4VCZddxNbBtEss,rainy-day,Hometown Glory,Adele,0.211,0.336,2
6ICYs37HPIzaqKyJf8kqFN,rainy-day,Not With Haste,Mumford & Sons,0.108,0.475,2
1EZJBB6bvCcrvYRlOyoHuf,rainy-day,Do You Remember,Jack Johnson,0.714,0.289,3
35aNHKBZWXXbL9KQK7O5Nk,rainy-day,Hurricane,MS MR,0.262,0.68,1
5U8hKxSaDXB8cVeLFQjvwx,rainy-day,The Monster,Eminem,0.567,0.85,3
0qksx8mV28lztYIZ1om8ml,rainy-day,Shiver,Coldplay,0.286,0.803,1
0q9uPLLY1FW4xhYyc9E6eq,rainy-day,Low Frames,Titanics,0.191,0.372,2
7zkLpY72g6lKQbiHDqri1S,rainy-day,Sunrise,Norah Jones,0.679,0.299,3
2ckZ1gY7vhaEsLjRMZ4sp7,reggae,Freedom Taking Over (ft. Don Carlos & The Congos),Groundation,0.764,0.639,0
6mqtalFyb8gk4RTMvXlS91,reggae,Nobody Move Nobody Get Hurt,Yellowman,0.545,0.764,3
5zqqkvoeXhgab0ALShNeyn,reggae,Don't Haffi Dread,Morgan Heritage,0.756,0.48,0
3M3wTWoXP8Ay52foWUzGG9,reggae,Material Man,Gregory Isaacs,0.927,0.546,0
2wYYobnlGoC265ajHnBNoI,reggae,Always On My Mind,Da'ville,0.769,0.584,0
4QumLUYa2UlWZId8QcKqYu,reggae,Fire Bun A Weak Heart,Bushman,0.761,0.629,0
3ekAN7Ijl9vIemCaDbh29K,reggae,Brown Skin,India.Arie,0.396,0.445,1
2z75GXka50vxEA2EgegDFu,reggae,Soul Provider,Romain Virgo,0.594,0.498,3
6t2x5OHqnULJuFuRtKiW8s,reggae,African King - Remix,Chronixx,0.707,0.816,3
5DNZ2pEM1yJpwQ69OyGZY6,reggae,Gash Dem,Chuck Fenda,0.523,0.628,3
2o8w85kO58gBrFRvOEGPxX,reggaeton,Papi Lover,Daddy Yankee,0.576,0.735,3
3UICWR2jXXoj1VRoiPVoZf,reggaeton,Nos Fuimos Discoteca,Plan B,0.792,0.847,0
4lMySU76NlNqcnUzLthrpR,reggaeton,Imagínate,Alexis y Fido,0.677,0.79,3
5RzFJd6W40SDTyZkX6xx45,reggaeton,I Know You Want Me (Calle Ocho),Pitbull,0.793,0.731,0
1DnbKcNE0sYLK4LOmhtTv9,reggaeton,Yo Voy A Llegar,Zion,0.726,0.779,3
3VKFip3OdAvv4OfNTgFWeQ,reggaeton,,,0.726,0.919,3
5I76YtdZkFQReVgKppRd78,reggaeton,Mi Corazoncito,Aventura,0.961,0.639,0
4aFGxoVGrNqwXW9f93KAfL,reggaeton,Cae La Noche,Hector & Tito,0.681,0.494,3
2MrP2Sv5Zbj1qckTKD1pVn,reggaeton,"Hoy (feat. Daddy Yankee, J-Alvarez & Jory)",Farruko,0.706,0.837,3
4rwmL2Lvyw1urOfIS8BaqS,reggaeton,Cuando Tú No Estás,Arcangel,0.468,0.643,1
6vSq5q5DCs1IvwKIq53hj2,road-trip,Animal,Miike Snow,0.654,0.721,3
1qfYG2JrchEyJiqKnkE7YQ,road-trip,What You Know,Two Door Cinema Club,0.841,0.753,0
2olVm1lHicpveMAo4AUDRB,road-trip,The Power Of Love,Huey Lewis & The News,0.962,0.829,0
3dw0A0cbqT6Oy2V8KfGwIT,road-trip,Tiptoe,Imagine Dragons,0.25,0.82,2
6vrUTGn5p8IrfTZ0J6sIVM,road-trip,Iris,The Goo Goo Dolls,0.513,0.79,3
0C4ejWmOTMv8vuYj85mf8m,road-trip,S&M,Rihanna,0.833,0.682,0
675Oxp969Xt3KYhHvO069r,road-trip,Lemon Drop,Pistol Annies,0.761,0.497,0
7hm4HTk9encxT0LYC0J6oI,road-trip,Someday,The Strokes,0.679,0.521,3
6fybp4N6eW3bsFAvARxyVe,rock,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,0.71,0.938,3
7kJkTFmKYHrp9LT8w0oqpG,rock,Who Do You Trust?,Papa Roach,0.372,0.936,1
3qwnfEm2N8lvD9BaJvOfaW,rock,Is This Love - 2017 Remastered Version,Whitesnake,0.534,0.79,3
4EFtG09zBCVqItRg3aSTrJ,rock,Hearts On Fire,HammerFall,0.381,0.896,1
4A0LV6W7IUKPP2pyAZ356E,rock,Go To War,NOTHING MORE,0.35,0.892,1
75ARkUKb54dQ86YezuoNhn,rock,Hate To Say I Told You So,The Hives,0.39,0.9,1
43DeSV93pJPT4lCZaWZ6b1,rock,The Boys Are Back In Town,Thin Lizzy,0.768,0.706,0
0yTJtxZJ5VLfBEHhiNUNeY,rock,Silvertongue,Young the Giant,0.841,0.789,0
2gSVKxPDww9Eep5rdvtdem,rock,My Way,Limp Bizkit,0.609,0.864,3
3cfOd4CMv2snFaKAnMdnvK,rock,All Star,Smash Mouth,0.776,0.867,0
2NL4BBBSgypHnxUKmQdYcT,rock-n-roll,(Don't Fear) The Reaper,Blue Öyster Cult,0.559,0.931,3
21WrPeWVmWWBAx0dXYck9L,rock-n-roll,What'd I Say,Ray Charles,0.789,0.618,0
2YzHSCRkNrOJmmYZ0HPBJJ,rock-n-roll,Over The Hills And Far Away,Gary Moore,0.261,0.949,1
5TGwTJyic9qFdLaiWXx8xZ,rock-n-roll,Twenty Flight Rock,Eddie Cochran,0.918,0.698,0
1QFh8OH1e78dGd3VyJZCAC,rock-n-roll,Boys Don't Cry,The Cure,0.671,0.836,3
56KqaFSGTb7ifpt16t5Y1N,rock-n-roll,Rock the Casbah - Remastered,The Clash,0.866,0.872,0
1oT20g6f8rvymheUIdFr19,rock-n-roll,Pride and Joy,Stevie Ray Vaughan,0.751,0.693,0
6FFnRt7OMvz8yZQIDOxRfv,rock-n-roll,I Was Made For Lovin' You,KISS,0.926,0.68,0
3QUGcs2wxh0hs1cpQYejSf,rock-n-roll,Let's Have A Party,Wanda Jackson,0.916,0.901,0
7fNEGHfEd2GADxkyAfSb9y,rockabilly,Light Up My Fire,John Lindberg Trio,0.632,0.916,3
6AL6Wbn1xA3R86vAvuiho5,rockabilly,Runaround Sue - Remastered 1991,Dion,0.559,0.567,3
6thjOkxtSGOav03cB0gf7t,rockabilly,Hillbilly Hellcats,Vince Ray & The Boneshakers,0.831,0.987,0
5LAnTrLaN2SzUfWOglKPIy,rockabilly,Midsommarnatt,Eddie Meduza,0.969,0.948,0
5caqO1K2U3nJask9OEjO47,rockabilly,Trouble - Remastered,Elvis Presley,0.89,0.464,0
5TsZ5Et9bNtF2RXRM1QCxs,rockabilly,Crazy Mixed up Kid,Stray Cats,0.59,0.947,3
3cNdqEwRgRllOb5ndMPcWj,rockabilly,She Hates Me - Live,The Baseballs,0.598,0.899,3
5VFzIzR8nACf9Bad4O73f6,rockabilly,Hurt,Johnny Cash,0.157,0.292,2
2fdh0629YoiEoWEC4VBsCj,rockabilly,Pink Thunderbird - 2002 Digital Remaster,Gene Vincent & His Blue Caps,0.68,0.713,3
4WsUV768Ufp1pt435UyF9a,rockabilly,Chick Habit,The Hillbilly Moon Explosion,0.889,0.734,0
7hH0SbMx1MeAh2C09v48FW,romance,U + Ur Hand,P!nk,0.872,0.908,0
6nn59FOFejiDZbqcu1clyy,romance,Fine China,Chris Brown,0.609,0.735,3
2ZaYFNn1YQuLSVdHhanr4Q,romance,Only You,Joshua Radin,0.831,0.255,0
76KTeba6u3LfBL4EsCZaTe,romance,I Care,Beyoncé,0.231,0.841,2
1gihuPhrLraKYrJMAEONyc,romance,Feel So Close - Radio Edit,Calvin Harris,0.919,0.924,0
6TwfdLbaxTKzQi3AgsZNzx,romance,Daylight,Maroon 5,0.331,0.679,1
54b8qPFqYqIndfdxiLApea,romance,Alone,Heart,0.168,0.452,2
4B2jOTUZBnlrjLHK1ertFR,romance,Brown Eyed Girl,Van Morrison,0.899,0.586,0
6zJms3MX11Qu1IKF44LoRW,romance,Us,Regina Spektor,0.12,0.305,2
0Xfz4077yqrRIQt7QCgS7L,sad,Sorrow,The National,0.521,0.74,3
3XVBdLihbNbxUwZosxcGuJ,sad,If I Ain't Got You,Alicia Keys,0.166,0.444,2
4T3Ux4sdaP15QZnRVqHVZJ,sad,Little House,Amanda Seyfried,0.325,0.219,1
3lec3CzDPAxsZokPph5w87,sad,"Jesus, Take the Wheel",Carrie Underwood,0.135,0.518,2
3wvfuyGNtR7ySfRkhtXtO9,sad,Heaven,Bryan Adams,0.357,0.398,1
13yEuYLJYxPCLJR0KNOqpk,sad,High,James Blunt,0.446,0.602,1
1HbcclMpw0q2WDWpdGCKdS,sad,Tenerife Sea,Ed Sheeran,0.359,0.346,1
5Xak5fmy089t0FYmh3VJiY,sad,Black,Pearl Jam,0.2,0.684,2
6D5pfooPP6hi99RaXjkDsP,sad,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,0.114,0.813,2
14rApQTKycs9gNg7hjm9m7,sad,White Blank Page,Mumford & Sons,0.299,0.398,1
3Fn6K2roSmzhKzp5BBJKJl,salsa,Dos Gardenias,Buena Vista Social Club,0.501,0.175,3
6kkjqIw1fPYS5XbyJwrrn4,salsa,Conmigo No,TIMBALIVE,0.954,0.886,0
1rhwP4FUfW7Z7XwHe5Rseo,salsa,"La Musica Es, Mi Vida",Spanish Harlem Orchestra,0.96,0.856,0
5SIoLK4aqXc2UzNrhVHwtp,salsa,Virgen,Adolescent's Orquesta,0.75,0.748,0
2n3z8X1lPJn7cVHoTS44ng,salsa,Burbujas De Amor,Juan Luis Guerra 4.40,0.785,0.688,0
4DFGaSmDjCdZdFiBoI996o,salsa,Orgullecida,Buena Vista Social Club,0.64,0.285,3
5PLURMhWRRcouPewZQgBsi,salsa,Hasta Que Vuelvas Conmigo,Marc Anthony,0.604,0.731,3
3LO2raNjHH77DPq4fwrtEa,salsa,Vengo Acelerao,"Javier Rodriguez ""Chocolate""",0.857,0.867,0
7vXKZJy7buchKnncu1meOh,salsa,Cuando Volveras,Aventura,0.899,0.577,0
1SyLRZZhkolVL1X9lrwh3J,salsa,Se Busca Un Corazon,Daniel Santacruz,0.934,0.601,0
6g2ULy0nMBdvkrP7Ja0ola,samba,Sufoco,Alcione,0.857,0.422,0
2qexbZ3aGRtN17HJkAVQ6Z,samba,Bum,Timbalada,0.614,0.91,3
5qeFFKddKCt0aqaixBTMuo,samba,Sujeito Enjoado,Arlindo Cruz,0.882,0.654,0
6p96bnlfwMZ1kUljhyghVx,samba,Sozinha,Jamelão,0.603,0.48,3
6qIVsW535kQL85yVT8Cw7h,samba,O Poder de Curar,Grupo Fundo De Quintal,0.904,0.736,0
1J1652IYffjsg8Rhrzm1rJ,samba,Menina Moça,João Bosco,0.911,0.548,0
2hRLzuhIX6tE497fvj7Oi7,samba,Mulher Sem Alma,Bezerra Da Silva,0.612,0.648,3
5RKjI6OfKO2sjMpx67bkmm,samba,A Deusa Dos Orixás,Clara Nunes,0.969,0.549,0
0JEgN4KqwUdYQARh7duAAc,samba,Suddenly I See - Ao Vivo,Sambô,0.628,0.816,3
4h93LeivxZacngdQZzXedc,samba,Tropeços Naturais,Emílio Santiago,0.317,0.366,1
4tUU9iyhBVTC9ngJ6r6I5z,sertanejo,Minha Ex,Fernando & Sorocaba,0.499,0.931,3
3VLX9nYKCr3Vfd7qVistd1,sertanejo,Será Que É Amor,Thiaguinho,0.481,0.691,1
0PMoauTptYKqOGhDaIOEvQ,sertanejo,O Proibido Liberou,Bruninho & Davi,0.962,0.943,0
57DxY8GKpC63HUXkmPcuV7,sertanejo,De Graça - Ao Vivo,Maria Cecília & Rodolfo,0.909,0.917,0
6JYEKh3lWXuIWU3W5yIuHn,sertanejo,Todo Seu,Paula Fernandes,0.654,0.658,3
2gcTl05IOf3HLaYyEuPePv,sertanejo,A Carta - Ao Vivo,César Menotti & Fabiano,0.707,0.731,3
32p6vx7DwmjAD0LY39FeWU,sertanejo,Mais Um Sonhador,João Neto & Frederico,0.521,0.893,3
5fjOhyy1zbHW1lCyQpANTf,sertanejo,Eu te achei - Acustico,Gusttavo Lima,0.452,0.543,1
4iblbu3UYMheeJIDTDu2zI,sertanejo,Nuvem Negra - Ao Vivo,Munhoz & Mariano,0.376,0.938,1
7IgzkrZHIlLSNhm61SUZpp,sertanejo,Menina (Querida),Bruno & Marrone,0.261,0.377,1
1axsGRBnGq1f3t8YkGtXZr,show-tunes,In the Heights,In The Heights (Original Cast Recording),0.714,0.468,3
41YUuIV8uN2zKh00qT5MEj,show-tunes,"Prologue / ""Tradition"" / Main Title",John Williams,0.303,0.247,1
7efy60XlIGQ10hK8rEjF6Z,show-tunes,Happy To Keep His Dinner Warm,Rose Hemingway,0.415,0.215,1
1GJKuRlblj551gKHghS2xo,show-tunes,I Am Changing,Jennifer Hudson,0.321,0.483,1
0E1NL6gkv5aQKGNjJfBE3A,show-tunes,Take Me or Leave Me,Idina Menzel,0.87,0.763,0
4Odr8ViOk7wZrPlJyIL15X,show-tunes,Suppertime,Soundtrack/Cast Album,0.505,0.505,3
04QFZcPfuvRcisZ9iY4Dp1,show-tunes,I'll Cover You,Wilson Jermaine Heredia,0.791,0.552,0
2uQhiVze92lHTiMTOGqEbQ,show-tunes,Wedding Celebration And The Bottle Dance,John Williams,0.546,0.434,3
00AgUZTKAskWtCw6OHAbFO,show-tunes,"Like Father, Like Son",Adam Pascal,0.454,0.835,1
1fV2xeRYbQtqiAbbSal7L5,show-tunes,I Think I Got You Beat,Sutton Foster,0.432,0.444,1
3TM3i2nMerIfP8aZyhhSOi,singer-songwriter,A Moment's Grace,Boy & Bear,0.091,0.276,2
6IwKcFdiRQZOWeYNhUiWIv,singer-songwriter,No One,Alicia Keys,0.167,0.549,2
0EUSbTvyZfo9QOcxunL9Ro,singer-songwriter,"In Your Atmosphere - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,0.297,0.442,1
5sM2GI0vMNZL7tvfPQfByV,singer-songwriter,Guaranteed,Eddie Vedder,0.127,0.00679,2
1DHtw2IVZztMieu3feUuwD,singer-songwriter,Lifeline,The Soundtrack Of Our Lives,0.495,0.251,3
2J37qBjaaFzsbow3AHERoY,singer-songwriter,Mommy,Selah Sue,0.0741,0.313,2
1KDkSCXJIR4CJaVUK9qP7O,singer-songwriter,Winter Song,Sara Bareilles,0.194,0.14,2
50YQFbfIVk2XMnVFKAuuib,singer-songwriter,"Whiskey, Whiskey, Whiskey",John Mayer,0.185,0.421,2
4y9c6t3AKZcTaBJP56u0ia,singer-songwriter,I'd Do It All Again,Corinne Bailey Rae,0.0817,0.267,2
0X1uRr3YLRGxpk7QfdKERx,singer-songwriter,Something For You,Lindi Ortega,0.213,0.33,2
1lzlNcbPaTQGvXCdhqaCJZ,ska,Hiding In My Headphones,Reel Big Fish,0.878,0.811,0
5km5ws1hrY3UNOWZgrJrY0,ska,Kumbala,Maldita Vecindad Y Los Hijos Del 5to. Patio,0.508,0.398,3
631Lp7kv8Ku7rQJ8tfvvuz,ska,Johnny Too Bad,The Slickers,0.717,0.606,3
6fCjcPqE4WdOyTz9iitJ9M,ska,Ask The Magic 8 Ball,Less Than Jake,0.828,0.973,0
4IhBMMgZkrQybTajYXtmVE,ska,I Don't Love You Anymore,Bomb the Music Industry!,0.547,0.949,3
2VvnyIv4bEAH0nuS9mNgrA,ska,Swan Lake,Madness,0.958,0.937,0
70W6m9cbRki3kHmazujhtF,ska,Hungry Like The Wolf - Best Of,Reel Big Fish,0.668,0.96,3
7mUM6K7YqmhGuRc0ilIbS4,ska,As the Footsteps Die Out Forever,Catch 22,0.802,0.818,0
6iCmg8Ntj6kBDmtoAiFVWf,ska,Vasos Vacíos,Los Fabulosos Cadillacs,0.966,0.535,0
29xoMm3OzWWsdndaXzA17y,ska,Without You,Mad Caddies,0.653,0.848,3
6lV2MSQmRIkycDScNtrBXO,sleep,Airplanes (feat. Hayley Williams of Paramore),B.o.B,0.377,0.867,1
0c4IEciLCDdXEhhKxj4ThA,sleep,Madness,Muse,0.218,0.417,2
5Z1U0knfYnsfvZycgDeOiC,sleep,Big Jet Plane,Angus & Julia Stone,0.273,0.387,1
1HR2CTi0ytRJIcik1QKdOa,sleep,Beautiful,Eminem,0.467,0.696,1
0MTHQlWgo6iCNjXgM5Z9fr,sleep,I Gave You All,Mumford & Sons,0.0557,0.296,2
131l5GkXPIk81bxihGypPt,sleep,Uncover,Zara Larsson,0.312,0.456,1
1R3zENfVNFJgjXdc8vtSzi,sleep,"Farewell: ""Ten Easy Pieces for Piano""",Zbigniew Preisner,0.305,0.184,1
1jyddn36UN4tVsJGtaJfem,songwriter,You Are the Best Thing,Ray LaMontagne,0.885,0.727,0
65m2NnIEcZj3PgXqgWqkAu,songwriter,Hopeful,Josh Ritter,0.422,0.647,1
3NGLzAYAksAik9FiqmmS52,songwriter,Fortunate Son,John Fogerty,0.439,0.827,1
1O4YjCOOmoXJeYXL8wO0KF,songwriter,Unpack Your Heart,Phillip Phillips,0.817,0.845,0
487En8Tg4r6Na9wSOWyMEZ,songwriter,Headphones,Matt Nathanson,0.57,0.878,3
38bDGWuyYdSdNfrFfbCiVS,songwriter,We Didn't Start the Fire,Billy Joel,0.892,0.967,0
0B3nOHKuCiS21qqynjxb1R,songwriter,Beautiful Diana,Steve Forbert,0.388,0.582,1
5I30RPUteCcsW01BJ3qKTY,songwriter,The Ghost In You,Robyn Hitchcock,0.25,0.233,2
3rpD7B7PZMVG0i4ip9O8MH,songwriter,Last Summer,David Gray,0.121,0.417,2
66KgSwQE4UmJttgfYiaR5I,songwriter,It's Too Late,Carole King,0.811,0.441,0
2cp12vHQXoMtKNthtxHnna,soul,Shake,Otis Redding,0.863,0.555,0
74HYrIbnpc2xKCTenv5qKM,soul,Window Seat,Erykah Badu,0.564,0.535,3
3seflYvRN3gmh50Iih5yMd,soul,U Know What's Up,Donell Jones,0.868,0.482,0
